Host Id,Host Since,Neighbourhood,Zipcode,Property Type,Room Type,Beds,Price,Number of Records,Number Of Reviews,Review Scores Rating
23297030,2014-11-03,Brooklyn,11216.0,Apartment,Private room,1.0,50,1,2,90.0
23297442,2014-11-03,Brooklyn,11237.0,Apartment,Private room,1.0,50,1,1,100.0
23300237,2014-11-03,Manhattan,10280.0,Apartment,Private room,1.0,140,1,1,100.0
23304186,2014-11-03,Brooklyn,11249.0,Apartment,Private room,1.0,83,1,21,95.0
23304495,2014-11-03,Manhattan,10029.0,Apartment,Entire home/apt,4.0,235,1,2,60.0
23311248,2014-11-03,Brooklyn,11215.0,Apartment,Entire home/apt,1.0,169,1,14,99.0
23311838,2014-11-03,Manhattan,10023.0,Apartment,Entire home/apt,2.0,175,1,1,100.0
23312136,2014-11-03,Manhattan,10022.0,Apartment,Entire home/apt,1.0,179,1,2,100.0
23312792,2014-11-03,Brooklyn,11201.0,Apartment,Entire home/apt,4.0,250,1,1,80.0
23314415,2014-11-03,Manhattan,10011.0,Apartment,Entire home/apt,2.0,149,1,27,91.0
23315830,2014-11-03,Manhattan,10036.0,Apartment,Private room,1.0,149,1,24,85.0
23315997,2014-11-03,Brooklyn,11206.0,Loft,Entire home/apt,3.0,187,1,18,92.0
23322379,2014-11-04,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,102,1,19,94.0
23332428,2014-11-04,Manhattan,10036.0,Apartment,Entire home/apt,2.0,393,1,2,90.0
23333957,2014-11-04,Manhattan,10021.0,Apartment,Entire home/apt,1.0,150,1,5,84.0
23334165,2014-11-04,Manhattan,10030.0,Apartment,Entire home/apt,9.0,775,1,2,80.0
23338742,2014-11-04,Manhattan,10024.0,Apartment,Entire home/apt,2.0,250,1,6,80.0
23339700,2014-11-04,Brooklyn,11221.0,Apartment,Private room,1.0,60,1,1,100.0
23341423,2014-11-04,Manhattan,10035.0,Apartment,Entire home/apt,1.0,199,1,6,100.0
23342614,2014-11-04,Manhattan,10002.0,Apartment,Entire home/apt,1.0,95,1,11,98.0
23345098,2014-11-04,Queens,11372.0,Apartment,Entire home/apt,1.0,88,1,2,90.0
23346331,2014-11-04,Manhattan,10038.0,Apartment,Entire home/apt,2.0,400,1,1,100.0
23347664,2014-11-04,Brooklyn,11205.0,Apartment,Private room,1.0,85,1,1,100.0
23347834,2014-11-04,Manhattan,10011.0,Apartment,Entire home/apt,1.0,200,1,8,100.0
23352106,2014-11-04,Manhattan,10011.0,Apartment,Entire home/apt,1.0,245,1,8,98.0
23356893,2014-11-04,Manhattan,10013.0,Loft,Private room,1.0,120,1,40,99.0
23380937,2014-11-05,Brooklyn,11206.0,Apartment,Private room,1.0,60,1,6,87.0
23384191,2014-11-05,Brooklyn,11209.0,Apartment,Entire home/apt,1.0,150,1,23,99.0
23386214,2014-11-05,Manhattan,10003.0,Apartment,Entire home/apt,1.0,140,1,2,100.0
23387933,2014-11-05,Manhattan,10012.0,Apartment,Entire home/apt,1.0,140,1,1,60.0
23391314,2014-11-05,Brooklyn,11206.0,Apartment,Private room,1.0,66,1,1,100.0
23393029,2014-11-05,Brooklyn,11238.0,Apartment,Entire home/apt,1.0,125,1,2,100.0
23396779,2014-11-05,Manhattan,10016.0,Apartment,Shared room,1.0,165,1,1,80.0
23408295,2014-11-06,Manhattan,10033.0,Apartment,Entire home/apt,2.0,150,1,9,98.0
23418347,2014-11-06,Brooklyn,11213.0,Apartment,Entire home/apt,1.0,90,1,5,95.0
23419852,2014-11-06,Queens,11101.0,Apartment,Entire home/apt,1.0,170,1,8,95.0
23419855,2014-11-06,Manhattan,10028.0,Apartment,Entire home/apt,2.0,239,1,5,100.0
23420949,2014-11-06,Brooklyn,11206.0,Apartment,Entire home/apt,2.0,70,1,2,100.0
23421834,2014-11-06,Manhattan,10025.0,Apartment,Private room,1.0,80,1,1,20.0
23422695,2014-11-06,Manhattan,10016.0,Apartment,Entire home/apt,2.0,175,1,16,94.0
23424461,2014-11-06,Queens,11103.0,Apartment,Entire home/apt,1.0,80,1,2,90.0
23427165,2014-11-06,Manhattan,10019.0,Apartment,Entire home/apt,2.0,499,1,5,90.0
23427434,2014-11-06,Manhattan,10019.0,Apartment,Entire home/apt,1.0,295,1,6,97.0
23427640,2014-11-06,Manhattan,10035.0,Apartment,Entire home/apt,2.0,99,1,7,80.0
23428570,2014-11-06,Manhattan,10035.0,Apartment,Private room,1.0,63,1,3,100.0
23439479,2014-11-07,Manhattan,10034.0,Apartment,Entire home/apt,4.0,365,1,5,100.0
23450902,2014-11-07,Manhattan,10019.0,Apartment,Entire home/apt,1.0,125,1,6,93.0
23452668,2014-11-07,Manhattan,10016.0,Apartment,Entire home/apt,1.0,150,1,9,96.0
23456232,2014-11-07,Brooklyn,11232.0,Apartment,Entire home/apt,2.0,119,1,10,83.0
23457219,2014-11-07,Manhattan,10022.0,Apartment,Private room,1.0,100,1,5,92.0
23459391,2014-11-07,Brooklyn,11231.0,Apartment,Entire home/apt,3.0,265,1,2,100.0
23462354,2014-11-07,Brooklyn,11221.0,Apartment,Private room,1.0,80,1,2,90.0
23465947,2014-11-07,Manhattan,10019.0,Apartment,Private room,1.0,125,1,28,95.0
23466542,2014-11-07,Manhattan,10016.0,Apartment,Entire home/apt,2.0,240,1,3,93.0
23467642,2014-11-07,Manhattan,10009.0,Apartment,Private room,1.0,89,1,3,93.0
23467779,2014-11-07,Manhattan,10012.0,Apartment,Entire home/apt,1.0,125,1,1,60.0
23472042,2014-11-08,Manhattan,10025.0,Apartment,Private room,1.0,54,1,2,70.0
23486143,2014-11-08,Manhattan,10009.0,Apartment,Entire home/apt,2.0,365,1,1,80.0
23486811,2014-11-08,Brooklyn,11204.0,Apartment,Entire home/apt,1.0,80,1,3,100.0
23487026,2014-11-08,Manhattan,10280.0,Apartment,Entire home/apt,1.0,300,1,1,60.0
23487753,2014-11-08,Bronx,10458.0,Apartment,Private room,3.0,75,1,3,100.0
23490490,2014-11-08,Manhattan,10013.0,Apartment,Entire home/apt,4.0,292,1,7,94.0
23490547,2014-11-08,Manhattan,10009.0,Apartment,Entire home/apt,3.0,199,1,15,77.0
23494096,2014-11-08,Brooklyn,11221.0,Apartment,Private room,1.0,49,1,42,88.0
23502626,2014-11-08,Queens,11375.0,Apartment,Private room,2.0,95,1,1,80.0
23503432,2014-11-08,Manhattan,10040.0,Apartment,Entire home/apt,1.0,80,1,20,91.0
23504059,2014-11-08,Manhattan,10019.0,Apartment,Entire home/apt,1.0,250,1,6,93.0
23524399,2014-11-09,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,180,1,12,88.0
23525298,2014-11-09,Manhattan,10025.0,Apartment,Entire home/apt,1.0,185,1,6,97.0
23530748,2014-11-09,Manhattan,10023.0,Apartment,Private room,1.0,125,1,14,94.0
23532244,2014-11-09,Queens,11102.0,Apartment,Entire home/apt,1.0,150,1,1,100.0
23533771,2014-11-09,Queens,11104.0,Apartment,Entire home/apt,1.0,95,1,3,100.0
23533897,2014-11-09,Brooklyn,11216.0,House,Private room,2.0,55,1,23,94.0
23534059,2014-11-09,Brooklyn,11226.0,Apartment,Private room,1.0,66,1,30,97.0
23538201,2014-11-09,Manhattan,10016.0,Apartment,Entire home/apt,2.0,125,1,5,100.0
23547943,2014-11-09,Manhattan,10075.0,Apartment,Entire home/apt,1.0,250,1,3,80.0
23548583,2014-11-09,Brooklyn,11203.0,Apartment,Entire home/apt,4.0,200,1,9,91.0
23548845,2014-11-09,Manhattan,10011.0,Apartment,Entire home/apt,2.0,200,1,6,93.0
23562612,2014-11-10,Brooklyn,11210.0,Apartment,Private room,1.0,45,1,2,60.0
23564231,2014-11-10,Manhattan,10019.0,Apartment,Entire home/apt,1.0,149,1,10,100.0
23564279,2014-11-10,Manhattan,10013.0,Apartment,Entire home/apt,2.0,1600,1,1,100.0
23568182,2014-11-10,Manhattan,10019.0,Apartment,Entire home/apt,2.0,270,1,27,88.0
23568514,2014-11-10,Brooklyn,11220.0,Apartment,Private room,1.0,60,1,22,94.0
23570473,2014-11-10,Brooklyn,11216.0,Apartment,Entire home/apt,2.0,149,1,1,100.0
23570593,2014-11-10,Manhattan,10033.0,Apartment,Private room,1.0,75,1,8,90.0
23573540,2014-11-10,Manhattan,10033.0,Apartment,Private room,1.0,70,1,1,60.0
23573737,2014-11-10,Brooklyn,11211.0,Apartment,Entire home/apt,1.0,149,1,1,100.0
23574544,2014-11-10,Manhattan,10024.0,Apartment,Private room,1.0,150,1,5,84.0
23577918,2014-11-10,Brooklyn,11206.0,Apartment,Private room,1.0,110,1,35,93.0
23579940,2014-11-10,Manhattan,10003.0,Apartment,Entire home/apt,2.0,260,1,24,90.0
23582478,2014-11-10,Brooklyn,11221.0,Apartment,Entire home/apt,2.0,100,1,1,60.0
23582893,2014-11-10,Brooklyn,11221.0,Apartment,Private room,1.0,70,1,3,93.0
23585305,2014-11-10,Brooklyn,11249.0,Loft,Entire home/apt,3.0,175,1,14,94.0
23586996,2014-11-10,Manhattan,10002.0,Apartment,Private room,1.0,100,1,11,82.0
23588055,2014-11-10,Manhattan,10037.0,Apartment,Entire home/apt,2.0,170,1,2,80.0
23588223,2014-11-10,Manhattan,10009.0,Apartment,Private room,1.0,70,1,5,100.0
23589178,2014-11-10,Manhattan,10032.0,House,Entire home/apt,6.0,250,1,17,88.0
23589288,2014-11-10,Brooklyn,11205.0,Apartment,Private room,1.0,55,1,2,80.0
23591164,2014-11-10,Queens,11369.0,House,Private room,1.0,60,1,17,91.0
23591858,2014-11-10,Manhattan,10011.0,Apartment,Private room,1.0,100,1,11,92.0
23592180,2014-11-10,Manhattan,10025.0,Apartment,Entire home/apt,1.0,216,1,2,100.0
23593179,2014-11-11,Brooklyn,11249.0,Loft,Entire home/apt,3.0,195,1,3,93.0
23595418,2014-11-11,Brooklyn,11235.0,Apartment,Private room,2.0,60,1,18,93.0
23612043,2014-11-11,Manhattan,10023.0,Apartment,Entire home/apt,1.0,200,1,4,95.0
23612276,2014-11-11,Manhattan,10031.0,Apartment,Private room,1.0,75,1,1,100.0
23614426,2014-11-11,Manhattan,10023.0,Apartment,Private room,1.0,135,1,10,86.0
23614644,2014-11-11,Manhattan,10009.0,Apartment,Private room,1.0,99,1,1,80.0
23615030,2014-11-11,Manhattan,10003.0,Apartment,Entire home/apt,4.0,400,1,18,91.0
23615611,2014-11-11,Queens,11105.0,Apartment,Entire home/apt,1.0,160,1,5,100.0
23616459,2014-11-11,Manhattan,10023.0,Apartment,Entire home/apt,3.0,300,1,3,87.0
23616863,2014-11-11,Brooklyn,11218.0,Apartment,Entire home/apt,1.0,100,1,2,90.0
23619764,2014-11-11,Manhattan,10019.0,Apartment,Private room,1.0,80,1,2,90.0
23623081,2014-11-11,Manhattan,10003.0,Apartment,Entire home/apt,1.0,197,1,5,87.0
23624738,2014-11-11,Brooklyn,11216.0,Apartment,Private room,1.0,69,1,3,93.0
23625773,2014-11-11,Brooklyn,11231.0,Apartment,Private room,1.0,85,1,3,93.0
23628935,2014-11-11,Manhattan,10031.0,Apartment,Private room,1.0,70,1,22,96.0
23631922,2014-11-11,Manhattan,10009.0,Apartment,Private room,1.0,100,1,22,88.0
23635330,2014-11-11,Manhattan,10011.0,Apartment,Private room,1.0,175,1,7,100.0
23635670,2014-11-11,Manhattan,10036.0,Apartment,Private room,1.0,180,1,7,97.0
23637327,2014-11-11,Brooklyn,11213.0,Apartment,Entire home/apt,1.0,121,1,14,99.0
23657438,2014-11-12,Manhattan,10024.0,Apartment,Entire home/apt,1.0,175,1,22,95.0
23659408,2014-11-12,Manhattan,10036.0,Apartment,Entire home/apt,1.0,108,1,48,97.0
23666495,2014-11-12,Manhattan,10026.0,Apartment,Entire home/apt,2.0,175,1,13,98.0
23672691,2014-11-12,Brooklyn,11211.0,House,Private room,1.0,65,1,1,60.0
23673285,2014-11-12,Queens,11106.0,Apartment,Entire home/apt,1.0,142,1,12,80.0
23675675,2014-11-12,Brooklyn,11234.0,Apartment,Shared room,1.0,40,1,3,100.0
23678255,2014-11-12,Brooklyn,11229.0,Apartment,Shared room,1.0,31,1,3,93.0
23680662,2014-11-12,Bronx,10458.0,Apartment,Private room,1.0,40,1,1,60.0
23680687,2014-11-12,Brooklyn,11206.0,Apartment,Entire home/apt,2.0,95,1,1,80.0
23693551,2014-11-13,Manhattan,10014.0,Apartment,Entire home/apt,1.0,125,1,1,80.0
23696628,2014-11-13,Manhattan,10027.0,Apartment,Entire home/apt,2.0,175,1,6,97.0
23697788,2014-11-13,Manhattan,10019.0,Apartment,Entire home/apt,1.0,250,1,4,95.0
23699355,2014-11-13,Manhattan,10003.0,Apartment,Entire home/apt,2.0,150,1,26,91.0
23706845,2014-11-13,Queens,11109.0,Apartment,Entire home/apt,2.0,135,1,1,100.0
23706899,2014-11-13,Brooklyn,11206.0,Loft,Entire home/apt,1.0,108,1,1,100.0
23708009,2014-11-13,Manhattan,10128.0,House,Entire home/apt,6.0,750,1,2,70.0
23708028,2014-11-13,Manhattan,10002.0,Apartment,Entire home/apt,2.0,239,1,20,97.0
23717821,2014-11-13,Manhattan,10002.0,Apartment,Private room,1.0,80,1,2,90.0
23719409,2014-11-13,Manhattan,10031.0,Apartment,Shared room,1.0,45,1,26,89.0
23720407,2014-11-13,Brooklyn,11226.0,Apartment,Entire home/apt,1.0,75,1,5,96.0
23722110,2014-11-13,Brooklyn,11211.0,House,Entire home/apt,5.0,425,1,11,92.0
23725273,2014-11-14,Manhattan,10019.0,Apartment,Entire home/apt,3.0,200,1,3,80.0
23726672,2014-11-14,Manhattan,10002.0,Dorm,Private room,2.0,80,1,3,80.0
23732730,2014-11-14,Bronx,10469.0,Apartment,Entire home/apt,3.0,140,1,34,98.0
23743443,2014-11-14,Brooklyn,11203.0,House,Entire home/apt,6.0,150,1,3,93.0
23747060,2014-11-14,Manhattan,10011.0,Apartment,Entire home/apt,2.0,225,1,3,100.0
23747618,2014-11-14,Brooklyn,11222.0,Apartment,Entire home/apt,2.0,175,1,1,80.0
23748624,2014-11-14,Brooklyn,11237.0,Loft,Private room,1.0,65,1,43,98.0
23751139,2014-11-14,Manhattan,10018.0,Apartment,Entire home/apt,2.0,235,1,8,95.0
23754530,2014-11-14,Brooklyn,11217.0,Apartment,Entire home/apt,1.0,150,1,11,95.0
23755905,2014-11-14,Brooklyn,11211.0,Apartment,Entire home/apt,3.0,250,1,6,93.0
23772444,2014-11-15,Manhattan,10032.0,Apartment,Private room,1.0,69,1,18,98.0
23773099,2014-11-15,Brooklyn,11238.0,Apartment,Private room,1.0,75,1,4,95.0
23778946,2014-11-15,Manhattan,10009.0,Apartment,Entire home/apt,3.0,520,1,1,100.0
23781431,2014-11-15,Brooklyn,11215.0,Apartment,Private room,1.0,65,1,5,85.0
23784616,2014-11-15,Manhattan,10024.0,Apartment,Entire home/apt,2.0,329,1,1,60.0
23787819,2014-11-15,Manhattan,10017.0,Apartment,Shared room,1.0,105,1,14,81.0
23788097,2014-11-15,Manhattan,10035.0,House,Private room,1.0,115,1,16,100.0
23788168,2014-11-15,Brooklyn,11221.0,Apartment,Private room,1.0,49,1,1,100.0
23789009,2014-11-15,Manhattan,10001.0,Apartment,Entire home/apt,1.0,400,1,3,100.0
23789773,2014-11-15,Manhattan,10021.0,Apartment,Entire home/apt,2.0,225,1,20,90.0
23789965,2014-11-15,Manhattan,10013.0,Apartment,Entire home/apt,1.0,220,1,1,100.0
23810895,2014-11-16,Manhattan,10036.0,Apartment,Entire home/apt,1.0,200,1,1,100.0
23812318,2014-11-16,Queens,11372.0,Apartment,Entire home/apt,2.0,120,1,2,100.0
23812550,2014-11-16,Manhattan,10038.0,Apartment,Private room,1.0,79,1,7,89.0
23818130,2014-11-16,Manhattan,10019.0,Apartment,Private room,1.0,100,1,2,80.0
23818224,2014-11-16,Brooklyn,11201.0,Apartment,Entire home/apt,2.0,200,1,4,85.0
23820490,2014-11-16,Manhattan,10016.0,Apartment,Entire home/apt,2.0,299,1,4,75.0
23820836,2014-11-16,Manhattan,10019.0,Apartment,Private room,1.0,120,1,23,95.0
23823950,2014-11-16,Manhattan,10011.0,Apartment,Entire home/apt,3.0,340,1,11,71.0
23824219,2014-11-16,Queens,11370.0,Apartment,Private room,1.0,58,1,7,97.0
23827868,2014-11-16,Manhattan,10024.0,Apartment,Private room,2.0,99,1,2,90.0
23828476,2014-11-16,Manhattan,10031.0,Apartment,Entire home/apt,2.0,160,1,4,95.0
23832462,2014-11-16,Brooklyn,11221.0,Apartment,Shared room,1.0,63,1,1,100.0
23832831,2014-11-16,Manhattan,10280.0,Apartment,Entire home/apt,1.0,190,1,4,95.0
23833701,2014-11-16,Queens,11105.0,Apartment,Entire home/apt,3.0,129,1,5,100.0
23834677,2014-11-17,Manhattan,10031.0,House,Entire home/apt,2.0,145,1,18,93.0
23847934,2014-11-17,Manhattan,10013.0,Apartment,Private room,1.0,115,1,3,80.0
23849439,2014-11-17,Manhattan,10002.0,Apartment,Entire home/apt,2.0,260,1,2,100.0
23860518,2014-11-17,Brooklyn,11214.0,Apartment,Private room,1.0,80,1,25,98.0
23861295,2014-11-17,Queens,11377.0,House,Private room,1.0,50,1,22,89.0
23861296,2014-11-17,Queens,11103.0,Apartment,Private room,1.0,40,1,2,100.0
23861788,2014-11-17,Brooklyn,11206.0,Apartment,Private room,1.0,75,1,13,95.0
23862680,2014-11-17,Manhattan,10031.0,Apartment,Private room,2.0,83,1,3,87.0
23862900,2014-11-17,Manhattan,10003.0,Apartment,Entire home/apt,3.0,219,1,1,100.0
23865711,2014-11-17,Brooklyn,11230.0,Apartment,Entire home/apt,1.0,125,1,3,100.0
23867085,2014-11-17,Manhattan,10021.0,Apartment,Private room,2.0,125,1,5,64.0
23867361,2014-11-17,Manhattan,10025.0,Apartment,Entire home/apt,1.0,129,1,4,95.0
23875524,2014-11-17,Manhattan,10034.0,Apartment,Private room,1.0,80,1,4,95.0
23876129,2014-11-17,Manhattan,10002.0,Other,Entire home/apt,2.0,200,1,17,98.0
23877279,2014-11-18,Manhattan,10032.0,Apartment,Shared room,1.0,50,1,5,92.0
23878336,2014-11-18,Manhattan,10032.0,Apartment,Private room,1.0,105,1,12,90.0
23892649,2014-11-18,Manhattan,10001.0,Apartment,Private room,1.0,160,1,11,100.0
23893286,2014-11-18,Manhattan,10023.0,Apartment,Entire home/apt,1.0,239,1,14,97.0
23897122,2014-11-18,Manhattan,10011.0,Apartment,Entire home/apt,1.0,190,1,13,98.0
23898288,2014-11-18,Manhattan,10035.0,Apartment,Entire home/apt,1.0,130,1,2,90.0
23899202,2014-11-18,Manhattan,10009.0,Apartment,Entire home/apt,1.0,195,1,3,100.0
23899573,2014-11-18,Manhattan,10019.0,Apartment,Entire home/apt,2.0,160,1,9,91.0
23905514,2014-11-18,Manhattan,10019.0,Apartment,Entire home/apt,1.0,325,1,1,100.0
23911763,2014-11-18,Manhattan,10011.0,Apartment,Entire home/apt,3.0,450,1,1,100.0
23912076,2014-11-18,Brooklyn,11211.0,Apartment,Entire home/apt,2.0,250,1,3,67.0
23914473,2014-11-18,Brooklyn,11207.0,Apartment,Entire home/apt,1.0,100,1,9,93.0
23915201,2014-11-18,Brooklyn,11226.0,Apartment,Private room,1.0,65,1,1,100.0
23916661,2014-11-18,Manhattan,10036.0,Apartment,Entire home/apt,3.0,281,1,18,72.0
23918565,2014-11-19,Manhattan,10025.0,Apartment,Private room,7.0,89,1,1,100.0
23918852,2014-11-19,Brooklyn,11205.0,Apartment,Entire home/apt,2.0,100,1,2,100.0
23924719,2014-11-19,Brooklyn,11237.0,Apartment,Private room,1.0,34,1,3,93.0
23930728,2014-11-19,Manhattan,10030.0,Apartment,Entire home/apt,6.0,260,1,4,95.0
23938565,2014-11-19,Manhattan,10025.0,Apartment,Entire home/apt,2.0,129,1,7,89.0
23939128,2014-11-19,Manhattan,10027.0,Apartment,Entire home/apt,1.0,85,1,1,100.0
23940070,2014-11-19,Manhattan,10019.0,Apartment,Entire home/apt,2.0,270,1,2,90.0
23945185,2014-11-19,Manhattan,10009.0,House,Entire home/apt,1.0,170,1,1,100.0
23949555,2014-11-19,Queens,11102.0,Apartment,Entire home/apt,2.0,130,1,8,90.0
23950045,2014-11-19,Manhattan,10014.0,Apartment,Private room,1.0,94,1,17,93.0
23951334,2014-11-19,Manhattan,10026.0,Apartment,Entire home/apt,3.0,125,1,5,88.0
23952819,2014-11-19,Brooklyn,11221.0,Apartment,Entire home/apt,1.0,98,1,1,80.0
23967237,2014-11-20,Manhattan,10031.0,Apartment,Private room,1.0,52,1,1,100.0
23969520,2014-11-20,Brooklyn,11221.0,Apartment,Private room,1.0,35,1,3,100.0
23969853,2014-11-20,Manhattan,10019.0,Apartment,Entire home/apt,1.0,110,1,2,80.0
23971734,2014-11-20,Queens,11377.0,Other,Private room,1.0,70,1,1,100.0
23974163,2014-11-20,Manhattan,10012.0,Apartment,Entire home/apt,1.0,190,1,5,100.0
23974215,2014-11-20,Manhattan,10027.0,Apartment,Private room,1.0,89,1,4,90.0
23976545,2014-11-20,Manhattan,10025.0,Apartment,Private room,1.0,110,1,2,80.0
23977617,2014-11-20,Queens,11105.0,Apartment,Entire home/apt,2.0,109,1,1,100.0
23977712,2014-11-20,Manhattan,10029.0,Apartment,Private room,2.0,85,1,25,90.0
23978684,2014-11-20,Manhattan,10001.0,Other,Private room,1.0,109,1,4,80.0
23987388,2014-11-20,Manhattan,10025.0,Apartment,Entire home/apt,1.0,160,1,1,80.0
23988331,2014-11-20,Brooklyn,11237.0,Apartment,Private room,1.0,74,1,36,89.0
23988743,2014-11-20,Brooklyn,11221.0,Apartment,Private room,2.0,79,1,1,100.0
23991556,2014-11-21,Bronx,10452.0,Apartment,Private room,1.0,85,1,3,80.0
23992867,2014-11-21,Manhattan,10029.0,Apartment,Entire home/apt,1.0,125,1,12,85.0
23993707,2014-11-21,Queens,11377.0,Apartment,Private room,1.0,30,1,1,80.0
23994508,2014-11-21,Manhattan,10030.0,Apartment,Private room,1.0,50,1,15,87.0
24000784,2014-11-21,Brooklyn,11220.0,Apartment,Entire home/apt,7.0,80,1,25,88.0
24001156,2014-11-21,Brooklyn,11211.0,Apartment,Private room,1.0,45,1,2,100.0
24003700,2014-11-21,Brooklyn,11211.0,Apartment,Private room,1.0,65,1,4,67.0
24004809,2014-11-21,Brooklyn,11216.0,Apartment,Private room,1.0,65,1,1,100.0
24005034,2014-11-21,Manhattan,10024.0,Apartment,Private room,1.0,80,1,2,100.0
24007241,2014-11-21,Brooklyn,11201.0,Apartment,Entire home/apt,1.0,120,1,14,96.0
24007346,2014-11-21,Queens,11377.0,Apartment,Private room,1.0,38,1,5,88.0
24007762,2014-11-21,Manhattan,10003.0,Apartment,Entire home/apt,1.0,150,1,4,93.0
24009463,2014-11-21,Queens,11106.0,Apartment,Entire home/apt,2.0,150,1,15,95.0
24010358,2014-11-21,Manhattan,10014.0,Apartment,Entire home/apt,1.0,300,1,2,100.0
24018734,2014-11-21,Brooklyn,11205.0,Apartment,Private room,1.0,75,1,3,100.0
24022851,2014-11-22,Brooklyn,11237.0,Apartment,Private room,1.0,79,1,22,98.0
24040549,2014-11-22,Manhattan,10030.0,Apartment,Private room,1.0,35,1,1,100.0
24041334,2014-11-22,Manhattan,10029.0,Apartment,Entire home/apt,2.0,150,1,22,89.0
24045920,2014-11-22,Brooklyn,11211.0,Apartment,Entire home/apt,4.0,250,1,1,100.0
24052348,2014-11-22,Manhattan,10009.0,Apartment,Private room,1.0,150,1,1,100.0
24068940,2014-11-23,Manhattan,10033.0,Apartment,Entire home/apt,1.0,100,1,2,80.0
24069974,2014-11-23,Manhattan,10040.0,Apartment,Entire home/apt,1.0,110,1,12,93.0
24071184,2014-11-23,Brooklyn,11222.0,Apartment,Private room,1.0,60,1,3,87.0
24075308,2014-11-23,Brooklyn,11222.0,Apartment,Private room,1.0,70,1,3,93.0
24075806,2014-11-23,Manhattan,10013.0,Apartment,Entire home/apt,1.0,165,1,15,93.0
24075955,2014-11-23,Manhattan,10013.0,Apartment,Entire home/apt,1.0,195,1,9,91.0
24076799,2014-11-23,Manhattan,10036.0,Apartment,Entire home/apt,2.0,219,1,12,85.0
24080426,2014-11-23,Manhattan,10065.0,Apartment,Entire home/apt,1.0,145,1,2,90.0
24085153,2014-11-23,Manhattan,10021.0,Apartment,Entire home/apt,2.0,140,1,25,90.0
24085261,2014-11-23,Queens,11358.0,House,Private room,1.0,50,1,10,93.0
24086935,2014-11-23,Manhattan,10011.0,Apartment,Entire home/apt,2.0,150,1,1,100.0
24086966,2014-11-23,Manhattan,10044.0,Apartment,Private room,1.0,85,1,1,100.0
24088570,2014-11-23,Manhattan,10003.0,Apartment,Entire home/apt,1.0,200,1,10,94.0
24088856,2014-11-23,Manhattan,10040.0,Apartment,Shared room,2.0,85,1,2,100.0
24088940,2014-11-23,Manhattan,10003.0,Apartment,Entire home/apt,1.0,250,1,1,100.0
24090334,2014-11-23,Queens,11373.0,Apartment,Private room,1.0,45,1,18,96.0
24090598,2014-11-23,Manhattan,10013.0,Apartment,Entire home/apt,1.0,145,1,19,96.0
24090806,2014-11-23,Brooklyn,11207.0,Apartment,Private room,1.0,49,1,18,89.0
24093114,2014-11-24,Manhattan,10003.0,Apartment,Entire home/apt,1.0,220,1,37,91.0
24098349,2014-11-24,Brooklyn,11206.0,Apartment,Private room,1.0,43,1,1,80.0
24099263,2014-11-24,Manhattan,10006.0,Apartment,Entire home/apt,3.0,380,1,18,98.0
24113386,2014-11-24,Brooklyn,11215.0,Apartment,Entire home/apt,4.0,190,1,2,90.0
24115697,2014-11-24,Manhattan,10013.0,Apartment,Entire home/apt,1.0,215,1,1,100.0
24117644,2014-11-24,Queens,11106.0,Apartment,Private room,1.0,70,1,2,100.0
24123701,2014-11-24,Manhattan,10019.0,Apartment,Entire home/apt,2.0,300,1,1,100.0
24124559,2014-11-24,Manhattan,10112.0,Apartment,Entire home/apt,1.0,95,1,1,100.0
24127267,2014-11-24,Manhattan,10009.0,Apartment,Entire home/apt,1.0,175,1,1,100.0
24132118,2014-11-25,Manhattan,10019.0,Apartment,Private room,1.0,79,1,1,60.0
24140532,2014-11-25,Brooklyn,11206.0,Apartment,Private room,1.0,50,1,48,95.0
24144577,2014-11-25,Manhattan,10026.0,Apartment,Entire home/apt,5.0,250,1,4,90.0
24146326,2014-11-25,Queens,11106.0,Apartment,Entire home/apt,3.0,250,1,5,92.0
24151398,2014-11-25,Manhattan,10031.0,Apartment,Shared room,1.0,50,1,16,69.0
24154034,2014-11-25,Brooklyn,11238.0,Apartment,Entire home/apt,2.0,143,1,8,93.0
24159892,2014-11-25,Brooklyn,11249.0,Apartment,Private room,1.0,99,1,1,80.0
24161601,2014-11-25,Manhattan,10128.0,Apartment,Shared room,1.0,110,1,10,90.0
24165426,2014-11-25,Manhattan,10014.0,Apartment,Entire home/apt,2.0,180,1,29,92.0
24172976,2014-11-26,Manhattan,10025.0,Apartment,Private room,1.0,110,1,4,95.0
24184408,2014-11-26,Brooklyn,11231.0,Apartment,Entire home/apt,1.0,125,1,3,100.0
24191497,2014-11-26,Manhattan,10003.0,Apartment,Private room,1.0,115,1,3,93.0
24195428,2014-11-26,Brooklyn,11213.0,Apartment,Private room,2.0,76,1,43,90.0
24198918,2014-11-26,Manhattan,10010.0,Apartment,Private room,1.0,130,1,2,100.0
24230022,2014-11-27,Queens,11373.0,House,Private room,1.0,120,1,11,96.0
24232061,2014-11-27,Manhattan,10075.0,Apartment,Private room,1.0,83,1,1,100.0
24242487,2014-11-27,Brooklyn,11220.0,House,Private room,1.0,25,1,4,60.0
24253453,2014-11-28,Brooklyn,11215.0,House,Private room,1.0,70,1,5,100.0
24259346,2014-11-28,Queens,11374.0,Apartment,Private room,3.0,39,1,1,100.0
